session_id,doc_variant,query_text,docnos,tfidf_terms,evidence
de68cd9447f8e287aca0fd9909843e62,rel,teacher,"['290069630', '62442030', '40091326']","bullying (0.178), guide (0.105), teacher guide (0.105), subject (0.096), preservice (0.092)","Search query:
teacher

Important TF-IDF terms extracted from retrieved documents:
bullying (0.178), guide (0.105), teacher guide (0.105), subject (0.096), preservice (0.092)"
de68cd9447f8e287aca0fd9909843e62,non_rel,teacher,"['19040848', '35799368', '125768462', '299839382']","teachers (0.194), student (0.133), relationship (0.089), student teacher (0.086), turnover (0.082)","Search query:
teacher

Important TF-IDF terms extracted from retrieved documents:
teachers (0.194), student (0.133), relationship (0.089), student teacher (0.086), turnover (0.082)"
8a9c0dce5fb4514251232bcc23734c1d,rel,peperomia pellucida extract cancer,"['128985305', '312228784', '142597547']","nbsp (0.169), ethyl (0.130), ethyl acetate (0.130), acetate (0.130), antioxidant (0.121)","Search query:
peperomia pellucida extract cancer

Important TF-IDF terms extracted from retrieved documents:
nbsp (0.169), ethyl (0.130), ethyl acetate (0.130), acetate (0.130), antioxidant (0.121)"
8a9c0dce5fb4514251232bcc23734c1d,non_rel,peperomia pellucida extract cancer,"['314926371', '292619483', '32980891', '308889109']","nbsp (0.152), cancer (0.107), sperm (0.103), capacitation (0.094), extract (0.086)","Search query:
peperomia pellucida extract cancer

Important TF-IDF terms extracted from retrieved documents:
nbsp (0.152), cancer (0.107), sperm (0.103), capacitation (0.094), extract (0.086)"
a548bdf65e046ce3ed7c76ee937c6371,rel,4d seismic reservoir monitoring,"['122364834', '8795438', '38758396']","4d seismic (0.205), oil (0.128), data (0.114), changes (0.107), heavy (0.098)","Search query:
4d seismic reservoir monitoring

Important TF-IDF terms extracted from retrieved documents:
4d seismic (0.205), oil (0.128), data (0.114), changes (0.107), heavy (0.098)"
a548bdf65e046ce3ed7c76ee937c6371,non_rel,4d seismic reservoir monitoring,"['303203097', '18975973', '309894663', '291415723']","source (0.112), das (0.093), time (0.071), signal (0.067), reservoir (0.066)","Search query:
4d seismic reservoir monitoring

Important TF-IDF terms extracted from retrieved documents:
source (0.112), das (0.093), time (0.071), signal (0.067), reservoir (0.066)"
2e39ed6d7baf9291ce1ea863044d20e6,rel,study about dreaming while sleeping,"['7053561', '34101649', '151014639']","recall (0.122), defined (0.102), mind (0.102), dream recall (0.101), delusion (0.095)","Search query:
study about dreaming while sleeping

Important TF-IDF terms extracted from retrieved documents:
recall (0.122), defined (0.102), mind (0.102), dream recall (0.101), delusion (0.095)"
2e39ed6d7baf9291ce1ea863044d20e6,non_rel,study about dreaming while sleeping,"['19182479', '46233966', '305754819', '308158488']","u27s (0.113), cgt (0.105), video (0.090), treatment (0.060), rbd (0.057)","Search query:
study about dreaming while sleeping

Important TF-IDF terms extracted from retrieved documents:
u27s (0.113), cgt (0.105), video (0.090), treatment (0.060), rbd (0.057)"
e9527aec68523b8ceb74e12b8685b96a,rel,rural revitalization,"['149998889', '157818308', '160732113']","digital finance (0.142), finance (0.142), digital (0.142), path (0.123), poverty (0.105)","Search query:
rural revitalization

Important TF-IDF terms extracted from retrieved documents:
digital finance (0.142), finance (0.142), digital (0.142), path (0.123), poverty (0.105)"
e9527aec68523b8ceb74e12b8685b96a,non_rel,rural revitalization,"['302884452', '54938719', '310957038', '165081712']","digital (0.142), development (0.126), tourism (0.112), cultural (0.094), rural tourism (0.075)","Search query:
rural revitalization

Important TF-IDF terms extracted from retrieved documents:
digital (0.142), development (0.126), tourism (0.112), cultural (0.094), rural tourism (0.075)"
abbb6962a34a5824a33e7662482b1af1,rel,fast food,"['159070169', '34232104', '295720805']","consumption (0.142), food consumption (0.132), intake (0.128), food intake (0.128), knowledge (0.093)","Search query:
fast food

Important TF-IDF terms extracted from retrieved documents:
consumption (0.142), food consumption (0.132), intake (0.128), food intake (0.128), knowledge (0.093)"
abbb6962a34a5824a33e7662482b1af1,non_rel,fast food,"['297793149', '2848815', '298356040', '301416454']","wage (0.130), parents (0.111), dan (0.095), consumers (0.087), yang (0.083)","Search query:
fast food

Important TF-IDF terms extracted from retrieved documents:
wage (0.130), parents (0.111), dan (0.095), consumers (0.087), yang (0.083)"
93552e2eb156f5c55161c41a17f2a01a,rel,academic pressure,"['126886911', '292068585', '71400055']","learning (0.183), motivation (0.151), achievement (0.110), fraud (0.110), academic fraud (0.110)","Search query:
academic pressure

Important TF-IDF terms extracted from retrieved documents:
learning (0.183), motivation (0.151), achievement (0.110), fraud (0.110), academic fraud (0.110)"
93552e2eb156f5c55161c41a17f2a01a,non_rel,academic pressure,"['301424885', '13922726', '312112165', '300872295']","students (0.120), pop (0.091), school (0.087), libraries (0.080), pop content (0.078)","Search query:
academic pressure

Important TF-IDF terms extracted from retrieved documents:
students (0.120), pop (0.091), school (0.087), libraries (0.080), pop content (0.078)"
eafd6da36df1482185c6f357d6ad96c9,rel,biology education,"['292669068', '275609871', '41646672']","environmental (0.142), teacher (0.093), laws (0.089), teachers (0.088), biology teachers (0.088)","Search query:
biology education

Important TF-IDF terms extracted from retrieved documents:
environmental (0.142), teacher (0.093), laws (0.089), teachers (0.088), biology teachers (0.088)"
eafd6da36df1482185c6f357d6ad96c9,non_rel,biology education,"['297888650', '313259440', '39696966', '301893801']","students (0.101), college (0.076), community (0.076), physics (0.070), ar (0.066)","Search query:
biology education

Important TF-IDF terms extracted from retrieved documents:
students (0.101), college (0.076), community (0.076), physics (0.070), ar (0.066)"
bc4f726ad66b9127936c8cfc09fce9ba,rel,molkino terrorist,"['303922533', '62550887', '7174334']","domestic (0.167), art (0.129), public (0.106), domestic terrorist (0.106), related (0.099)","Search query:
molkino terrorist

Important TF-IDF terms extracted from retrieved documents:
domestic (0.167), art (0.129), public (0.106), domestic terrorist (0.106), related (0.099)"
bc4f726ad66b9127936c8cfc09fce9ba,non_rel,molkino terrorist,"['292280640', '9443913', '309759965', '309103609']","terrorist (0.075), terrorists (0.067), statements (0.067), cases (0.066), international (0.062)","Search query:
molkino terrorist

Important TF-IDF terms extracted from retrieved documents:
terrorist (0.075), terrorists (0.067), statements (0.067), cases (0.066), international (0.062)"
38a9ce121cf1f4652b62c5b2b9427d7b,rel,evaluating the effectiveness of ai chatbots on academic support for students and teachers,"['309818645', '297672976', '302154927']","learning (0.116), students (0.102), ai chatbots (0.088), student (0.083), noticing (0.082)","Search query:
evaluating the effectiveness of ai chatbots on academic support for students and teachers

Important TF-IDF terms extracted from retrieved documents:
learning (0.116), students (0.102), ai chatbots (0.088), student (0.083), noticing (0.082)"
38a9ce121cf1f4652b62c5b2b9427d7b,non_rel,evaluating the effectiveness of ai chatbots on academic support for students and teachers,"['293015114', '313095164', '291449951', '291449843']","ai (0.145), writing (0.105), students (0.099), anxiety (0.098), tools (0.088)","Search query:
evaluating the effectiveness of ai chatbots on academic support for students and teachers

Important TF-IDF terms extracted from retrieved documents:
ai (0.145), writing (0.105), students (0.099), anxiety (0.098), tools (0.088)"
34a6e05ec6153658893268ee9b6d215e,rel,forein study disruptive students,"['126362367', '77878216', '43737759']","students disruptive (0.186), nbsp (0.146), nbsp nbsp (0.132), english (0.106), learning (0.079)","Search query:
forein study disruptive students

Important TF-IDF terms extracted from retrieved documents:
students disruptive (0.186), nbsp (0.146), nbsp nbsp (0.132), english (0.106), learning (0.079)"
34a6e05ec6153658893268ee9b6d215e,non_rel,forein study disruptive students,"['297186561', '289555403', '290352133', '58832184']","students (0.178), internal truancy (0.120), truancy (0.120), internal (0.120), schools (0.080)","Search query:
forein study disruptive students

Important TF-IDF terms extracted from retrieved documents:
students (0.178), internal truancy (0.120), truancy (0.120), internal (0.120), schools (0.080)"
29c96582836735743bd33815ac37ebed,rel,serendipity in relationships,"['51934712', '121262561', '291100230']","data (0.145), science (0.130), curiosity (0.108), design (0.104), crowdsourcing (0.104)","Search query:
serendipity in relationships

Important TF-IDF terms extracted from retrieved documents:
data (0.145), science (0.130), curiosity (0.108), design (0.104), crowdsourcing (0.104)"
29c96582836735743bd33815ac37ebed,non_rel,serendipity in relationships,"['308883266', '7802772', '6222282', '299960397']","la (0.166), scale (0.120), le (0.081), ula (0.068), cp (0.067)","Search query:
serendipity in relationships

Important TF-IDF terms extracted from retrieved documents:
la (0.166), scale (0.120), le (0.081), ula (0.068), cp (0.067)"
1bf216d64c70401c54241fc48b650589,rel,alcoholic drinks,"['80363229', '299722275', '303811463']","drinking (0.267), lo (0.200), non (0.169), non alcoholic (0.169), motives (0.111)","Search query:
alcoholic drinks

Important TF-IDF terms extracted from retrieved documents:
drinking (0.267), lo (0.200), non (0.169), non alcoholic (0.169), motives (0.111)"
1bf216d64c70401c54241fc48b650589,non_rel,alcoholic drinks,"['308876045', '11692757', '293517432', '302737828']","supply (0.102), teenagers (0.071), behavior (0.067), aged (0.067), harms (0.062)","Search query:
alcoholic drinks

Important TF-IDF terms extracted from retrieved documents:
supply (0.102), teenagers (0.071), behavior (0.067), aged (0.067), harms (0.062)"
2968da058e3815aa98b19e8c9e450174,rel,relationship of empathy and reading,"['125598415', '300672385', '305539380']","foregrounding (0.117), processing (0.091), fiction (0.085), did (0.070), time (0.070)","Search query:
relationship of empathy and reading

Important TF-IDF terms extracted from retrieved documents:
foregrounding (0.117), processing (0.091), fiction (0.085), did (0.070), time (0.070)"
2968da058e3815aa98b19e8c9e450174,non_rel,relationship of empathy and reading,"['274996831', '302162552', '50039682', '310870162']","patient (0.092), test (0.082), nature (0.082), relationship (0.067), social (0.063)","Search query:
relationship of empathy and reading

Important TF-IDF terms extracted from retrieved documents:
patient (0.092), test (0.082), nature (0.082), relationship (0.067), social (0.063)"
f40ef0e5ac56c2ae1febd382b3ff319c,rel,Which procedural indicator best predicts unfavorable remodeling after balloon based coronary therapy,"['304966000', '276306726', '274804241']","dcbs (0.135), dcb (0.099), ratio (0.087), sr (0.087), lesions (0.081)","Search query:
Which procedural indicator best predicts unfavorable remodeling after balloon based coronary therapy

Important TF-IDF terms extracted from retrieved documents:
dcbs (0.135), dcb (0.099), ratio (0.087), sr (0.087), lesions (0.081)"
f40ef0e5ac56c2ae1febd382b3ff319c,non_rel,Which procedural indicator best predicts unfavorable remodeling after balloon based coronary therapy,"['292265388', '42142021', '305942202', '303977627']","thrombocytopenia (0.127), bifurcation (0.100), procurement (0.093), patients (0.086), stents (0.072)","Search query:
Which procedural indicator best predicts unfavorable remodeling after balloon based coronary therapy

Important TF-IDF terms extracted from retrieved documents:
thrombocytopenia (0.127), bifurcation (0.100), procurement (0.093), patients (0.086), stents (0.072)"
